i,x,y
0b10100011111,0.24300447392580526,-0.47553847732757804
0b10100100000,0.020635531480013958,0.02922541520846992
0b10100100001,0.4813939996255411,0.14091708602451772
0b10100100010,0.25000387678148195,0.027056753560944013
0b10100100011,0.05275576875231436,0.09132466568858458
0b10100100100,0.958145534303223,-0.6038415085530775
0b10100100101,0.9899315567528747,0.24855325373615467
0b10100100110,0.5203736535029296,-0.3039350082702294
0b10100100111,0.021867644551056498,-0.41460427255933174
0b10100101000,0.06507247069626454,-0.2721026642877679
0b10100101001,0.3278323465872073,0.22260847062030867
0b10100101010,0.1284743413959163,0.10875204589404878
0b10100101011,0.1535831517560815,-0.11411569203503952
0b10100101100,0.32417614084070967,0.4623211913809076
0b10100101101,0.9332950377019243,0.078192166419991
0b10100101110,0.9326143670701346,-0.040692384577982785
0b10100101111,0.40823047988419936,0.1461611200077411
0b10100110000,0.3244095120957309,-0.14245861680455427
0b10100110001,0.5151189968104659,-0.09243420717964838
0b10100110010,0.116562926214697,-0.02775375124124414
0b10100110011,0.5058386772846015,0.005838611981504969
0b10100110100,0.46019777117126826,0.2694082154682318
0b10100110101,0.302402852373709,0.4115845582447106
0b10100110110,0.1544201267466252,0.2714630080757646
0b10100110111,0.8419663540566665,0.5748665666634111
0b10100111000,0.46682571721721255,0.10399129645240049
0b10100111001,0.46852983741647103,-0.31615818845169924
0b10100111010,0.4618232697220902,-0.15535567325915123
0b10100111011,0.8313610981784416,0.25491959080583876
0b10100111100,0.7692192293340329,0.3819347897817177
0b10100111101,0.9307474203974202,0.12049618664277527
0b10100111110,0.12052276410403229,-0.04591681976545784
0b10100111111,0.20559150030759687,-0.08409667134700351
0b10101000000,0.1602304357866009,-0.29946429506924865
0b10101000001,0.35331458307702424,0.21025930381114097
0b10101000010,0.8713303377375934,-0.18283443382513168
0b10101000011,0.6603163977309379,0.05171024508643834
0b10101000100,0.8711256499449102,-0.2618937892984106
0b10101000101,0.8877046672610448,-0.17965133642645292
0b10101000110,0.9435579937536596,-0.2464764865014531
0b10101000111,0.9888262542006895,-1.02668625004196
0b10101001000,0.08777836003593997,0.05728827186284397
0b10101001001,0.39727057486022777,-0.21255357804445155
0b10101001010,0.7547166535686567,-0.27021233991198623
0b10101001011,0.3217582207817484,0.04842561818055259
0b10101001100,0.10680152164857437,0.2778196615188834
0b10101001101,0.25463199250563184,0.42236443272881186
0b10101001110,0.7088960466585265,0.30134527925483406
0b10101001111,0.13589467782137676,0.8051716747200386
0b10101010000,0.6312568194615404,-0.1673636299075142
0b10101010001,0.4156597036584363,0.34251779149430456
0b10101010010,0.7267449324437436,-0.5523318937419506
0b10101010011,0.5400585884045599,0.38469926900422846
0b10101010100,0.2519878435134426,-0.10861275341421082
0b10101010101,0.5855044608532696,0.3198238391145731
0b10101010110,0.6131283634087613,0.22812302648027746
0b10101010111,0.9076713519473558,-0.4209264324282959
0b10101011000,0.47600715250175796,-0.5003885581947956
0b10101011001,0.5751687538815169,0.07466609418999073
0b10101011010,0.1274301908115254,-0.25574638982150977
0b10101011011,0.7195473655664418,0.14101858752762567
0b10101011100,0.8239001229922428,0.07503051884734231
0b10101011101,0.8729957582807534,0.29535049323354673
0b10101011110,0.3266187161160877,0.10869473470011609
0b10101011111,0.42132725063840204,-0.04414684239673461
0b10101100000,0.8077999738813364,-0.45196410732816483
0b10101100001,0.8813712796216909,-0.001373963468290516
0b10101100010,0.8655624926751021,-0.19504522480923175
0b10101100011,0.5597957231030859,0.42372888691877997
0b10101100100,0.5473830481181733,0.31004575200374435
0b10101100101,0.8858638664873207,-0.5587367908303114
0b10101100110,0.677663640993357,0.02351868812219254
0b10101100111,0.046668120722926365,-0.21460096207007484
0b10101101000,0.24427878713228668,0.2637431921796851
0b10101101001,0.5850059807205438,-0.16174514683391875
0b10101101010,0.5084806841519878,-0.263225150041478
0b10101101011,0.44618457271116985,0.23077996766807918
0b10101101100,0.7194424188198819,-0.05187719443197642
0b10101101101,0.08842213189555048,-0.11371755698350668
0b10101101110,0.1599888059682104,0.04744536749064423
0b10101101111,0.4218137100969288,-0.2232352668353136
0b10101110000,0.7162565297570435,-0.35944482016484997
0b10101110001,0.5762606029755697,-0.33281320803413333
0b10101110010,0.1286538440702234,0.05936883638454997
0b10101110011,0.2931985613251167,-0.3168098500139234
0b10101110100,0.8009087110569174,-0.26515932477223103
0b10101110101,0.11515298556022646,0.6504959197769791
0b10101110110,0.29925256727733285,0.15189995843853596
0b10101110111,0.4078436321440304,0.4317188192231216
0b10101111000,0.22821172647831245,0.037397450341763436
0b10101111001,0.7905717530670744,-0.3804071436776846
0b10101111010,0.14404468584734398,-0.41615898408929625
0b10101111011,0.5569743639277237,-0.21826760326736874
0b10101111100,0.3702970861910386,-0.37500253162903324
0b10101111101,0.13663057684364044,-0.3795148909864133
0b10101111110,0.40368091810519036,-0.4479136351691214
0b10101111111,0.25580262957481215,-0.12315887009741983
0b10110000000,0.7404446479942444,-0.07809831416894915
0b10110000001,0.9002350242747159,-0.14388774403916627
0b10110000010,0.5604916197745002,-0.04561872893844041
0b10110000011,0.3259661246794149,0.05469859048252678
0b10110000100,0.17351482654187322,0.3183748056256919
0b10110000101,0.2804829708339106,-0.27150216297830015
0b10110000110,0.6170433313413796,0.0692304037110051
0b10110000111,0.5317017676514706,0.27098407760990106
0b10110001000,0.971466023212611,-0.18796025802892077
0b10110001001,0.735535605744639,-0.1435615585585366
0b10110001010,0.9224811551329395,-0.14247403110931461
0b10110001011,0.5350737844920432,0.5079752874225476
0b10110001100,0.670405482099503,-0.3211843717205542
0b10110001101,0.10064329622692714,-0.366727485920095
0b10110001110,0.745280134773176,-0.3880078577477514
0b10110001111,0.9549568088761382,0.8010019306964887
0b10110010000,0.5124809686598548,0.39091786134597445
0b10110010001,0.6727362549256101,-0.5642640028035159
0b10110010010,0.7165962290571909,0.3403134492026658
0b10110010011,0.9112201368229733,0.24622818118449055
0b10110010100,0.5683497432558804,0.3688739695111304
0b10110010101,0.45221599048222216,0.24919812458256996
0b10110010110,0.579091710919027,0.00455862971082913
0b10110010111,0.9545298120942362,-0.17457745303982655
0b10110011000,0.2009853916988552,-0.1533359558391592
0b10110011001,0.6747868874893613,-0.3385785785352143
0b10110011010,0.46245068360325725,0.12330802388522087
0b10110011011,0.6248109352675446,-0.7836959172832322
0b10110011100,0.06779487581883659,-0.1328550794210939
0b10110011101,0.7209951981834638,0.3099937648689654
0b10110011110,0.35071119353443814,-0.4140402069732048
0b10110011111,0.03483184952023999,0.19488827198913802
0b10110100000,0.11316272642851277,-0.48224310037007984
0b10110100001,0.3910246194968684,0.36998056100625326
0b10110100010,0.560039457750517,-0.041439112032897116
0b10110100011,0.38713803422449833,0.543065455232129
0b10110100100,0.25246612072992647,-0.028620649206444262
0b10110100101,0.9901788272019239,0.1931649176313296
0b10110100110,0.9299689740226914,0.023972377475961894
0b10110100111,0.9587323728462515,-0.04358384558317727
0b10110101000,0.15015905784553119,0.11923780577330823
0b10110101001,0.09052443479484273,-0.4402905147964613
0b10110101010,0.9101190832321395,0.22267813349249566
0b10110101011,0.1003399623670016,-0.18303256295759418
0b10110101100,0.7328246779267039,-0.2779211612696396
0b10110101101,0.6667067054405823,0.30715974619134073
0b10110101110,0.8490031651371001,0.3642732904992334
0b10110101111,0.17031572126803463,0.2740829664328364
0b10110110000,0.025766671001644315,-0.027242605858990587
0b10110110001,0.08511411829168691,0.4057766532309864
0b10110110010,0.6166175984783525,-0.2704751984272146
0b10110110011,0.502574420125789,0.003117483931908228
0b10110110100,0.07206912779111563,0.2721159992537222
0b10110110101,0.18065071388495668,-0.36056622249077874
0b10110110110,0.8771593171910987,-0.4156363307676684
0b10110110111,0.29325520640250746,0.6266610419155888
0b10110111000,0.2482336212103855,0.16807588418788844
0b10110111001,0.6024691973987751,0.15008860739037932
0b10110111010,0.48115438204583694,0.15838895669703135
0b10110111011,0.675984827980231,0.16212783355600055
0b10110111100,0.8346530959687808,0.31019293957527644
0b10110111101,0.7272307935541954,-0.32128505167933663
0b10110111110,0.9357005216201415,-0.32792305485844686
0b10110111111,0.3491762195322027,-0.48114781589929223
0b10111000000,0.9932280676966019,-0.3785109144312887
0b10111000001,0.46566168921156204,-0.4011689558873323
0b10111000010,0.5131704496415858,-0.20928913772936303
0b10111000011,0.12801264338050344,0.6270909912409844
0b10111000100,0.36277102986132814,0.11587428724662299
0b10111000101,0.4250973438263188,-0.22217557788210035
0b10111000110,0.6307926886110747,0.3600945363002718
0b10111000111,0.6290441283462053,-0.0339961764264146
0b10111001000,0.99332617757478,-0.03906730450873983
0b10111001001,0.513614042817117,0.2020441194445912
0b10111001010,0.20013190519742985,-0.1292840681871574
0b10111001011,0.9576506419754495,0.42799963514843586
0b10111001100,0.2915656138178445,0.2654563647405905
0b10111001101,0.8864286608076506,-0.10852923659882598
0b10111001110,0.9332473769804727,-0.2956548016764592
0b10111001111,0.9279661828912948,0.15156312026762095
0b10111010000,0.8589291407362653,1.0080015032321212
0b10111010001,0.7713293340649476,-0.04657893454101471
0b10111010010,0.7502988561975099,-0.07249046858430058
0b10111010011,0.8596651829485312,0.1599002790890605
0b10111010100,0.25089259821296017,-0.0593479921962691
0b10111010101,0.22721987298459256,-0.010384839117064627
0b10111010110,0.5363374579017353,0.2928091368180817
0b10111010111,0.6446286731707934,0.09700549892576478
0b10111011000,0.5666041363865627,0.8304878282605958
0b10111011001,0.950998266243261,-0.19967516043290198
0b10111011010,0.9444814521756321,0.25859722511293887
0b10111011011,0.0710196286106739,-0.3505272786372341
0b10111011100,0.013149105043566034,0.41904027473057764
0b10111011101,0.5282233688459288,-0.7463907352977126
0b10111011110,0.01838168826286246,-0.22374682102017762
0b10111011111,0.8554750925789963,-0.05092963299275532
0b10111100000,0.6666679396873857,-0.09602728757283292
0b10111100001,0.5960774220088725,-0.28774546070603846
0b10111100010,0.7570410896145439,0.32407647279264173
0b10111100011,0.48840427469337655,-0.5922150339019174
0b10111100100,0.27445386549391315,-0.09947669947138481
0b10111100101,0.3606045982152637,-0.2669469297155713
0b10111100110,0.23884337869880168,-0.16160828949339298
0b10111100111,0.32407752087762975,-0.1320575634908859
0b10111101000,0.14041439577377712,0.04844311346766444
0b10111101001,0.15536869004645248,-0.5626058564251133
0b10111101010,0.28597765501326833,-0.18073145221963274
0b10111101011,0.1727828199450573,-0.048331764907376056
0b10111101100,0.4595697218396153,0.011263019940281104
0b10111101101,0.2925743425835825,0.41585745460255313
0b10111101110,0.8061695887925674,0.11199151632665069
0b10111101111,0.8886875900799266,0.41047798876716174
0b10111110000,0.3077579870894388,-0.023671111092603666
0b10111110001,0.41449946458711917,-0.3017505848627255
0b10111110010,0.7497198424872931,-0.3736473215891264
0b10111110011,0.26732818175635253,-0.03176078157915768
0b10111110100,0.5233564157540124,0.09804133267596671
0b10111110101,0.2581792274469865,0.19192653398467863
0b10111110110,0.5230045851800483,0.24051417919693532
0b10111110111,0.08969585593155893,-0.20412074712961414
0b10111111000,0.21321944760096267,-0.20411670929028208
0b10111111001,0.35328662722216087,0.15319433924580492
0b10111111010,0.46594068058893323,0.3423263215749163
0b10111111011,0.35934279905766475,0.07535897945003843
0b10111111100,0.7487033696865594,-0.020949049047957264
0b10111111101,0.4333054833937623,0.4453403208264982
0b10111111110,0.23140460782757988,-0.05437665819133855
0b10111111111,0.05078061201856854,-0.013037741169510092
0b11000000000,5.565325376044594e-05,0.07396734320381383
0b11000000001,0.11521070370405428,0.17800593136890674
0b11000000010,0.15508898196162024,0.32279769372721595
0b11000000011,0.3459315414819525,-0.2971325952719577
0b11000000100,0.8792731449419998,0.3989242331686784
0b11000000101,0.263539244662647,0.2553943103833622
0b11000000110,0.7209907014285802,-0.3183735877804769
0b11000000111,0.8178860086063319,0.0695803264300911
0b11000001000,0.6403523323797381,-0.6434327507688092
0b11000001001,0.57904523007472,0.07211695380119464
0b11000001010,0.8158189464012318,0.024064400381834203
0b11000001011,0.5206979009937056,0.00670192060079926
0b11000001100,0.9552544329337044,-0.11250653464647381
0b11000001101,0.5089946656039624,-0.10534921527671205
0b11000001110,0.3329111752177266,-0.18220925389513326
0b11000001111,0.8024715803411849,0.09253034078732984
0b11000010000,0.6207645686351888,-0.3047636420369493
0b11000010001,0.978985801977764,0.4279642201544952
0b11000010010,0.7633183488199448,-0.09029635705021012
0b11000010011,0.7246620749825712,-0.29510342034173204
0b11000010100,0.8668763115651423,0.15024339551730106
0b11000010101,0.4494470196787683,-0.39208137675307647
0b11000010110,0.7943615350116449,0.09284057518052403
0b11000010111,0.846725618409675,0.2590810395385906
0b11000011000,0.3952668362036942,0.22763531817311336
0b11000011001,0.04342650035408335,-0.04231420870137547
0b11000011010,0.7160480873739691,-0.1895344087895837
0b11000011011,0.8829588438753153,0.35405579744777055
0b11000011100,0.545625468971653,0.17273633145926573
0b11000011101,0.6152339504711767,-0.09225835148813125
0b11000011110,0.043595873131581975,-0.11918510576616187
0b11000011111,0.9655219865901252,0.14576042145592222
0b11000100000,0.4761925406332067,0.08885602618949563
0b11000100001,0.5591456166696652,0.06782697230621029
0b11000100010,0.46939699446349414,-0.3982342344956506
0b11000100011,0.9734678757838998,0.0763480148557367
0b11000100100,0.5307411902358243,-0.1386749475676483
0b11000100101,0.7737306458251493,-0.278576541650283
0b11000100110,0.8939935399123672,-0.0492680655537519
0b11000100111,0.5134713720337215,0.3610330699074723
0b11000101000,0.026072058201151327,0.1616879261910145
0b11000101001,0.210126232044324,-0.09554603116009115
0b11000101010,0.43223910757031103,-0.04611055571058107
0b11000101011,0.8332005944511031,-0.09208232678965649
0b11000101100,0.611458094934793,0.1824249271162602
0b11000101101,0.1854127980575141,-0.05689904098487317
0b11000101110,0.5554768982294914,0.13953491417768568
0b11000101111,0.542742251202824,-0.08176467230087718
0b11000110000,0.49191586560008216,0.03995675900678373
0b11000110001,0.4572920852026455,-0.3710606219131564
0b11000110010,0.1836699581815041,-0.13967571061863576
0b11000110011,0.2423268093166846,-0.3010234740302061
0b11000110100,0.7819633416242715,0.34609119043224656
0b11000110101,0.19553645701348843,0.007080370956397594
0b11000110110,0.6444595167147085,-0.07035045419339829
0b11000110111,0.8048331763298988,0.04656738936930694
0b11000111000,0.004064701392882619,-0.3068142237093422
0b11000111001,0.08847066477545174,-0.12652503049346786
0b11000111010,0.9947534332229402,-0.004168801658806413
0b11000111011,0.9627995296121128,-0.2861907872807753
0b11000111100,0.9075592620989351,0.40115673543819735
0b11000111101,0.23262949278979994,0.15594762421284383
0b11000111110,0.730585685490053,0.28599851081477345
0b11000111111,0.48119467201003085,-0.35970146501390504
0b11001000000,0.9051335475682551,-0.3997514266964503
0b11001000001,0.6350792498796909,0.06162404549150751
0b11001000010,0.08569708999900338,-0.43014608318795355
0b11001000011,0.5047476217455471,-0.1696473233139947
0b11001000100,0.023576153582860804,0.4333183138551768
0b11001000101,0.3354997358775952,-0.005518293076871301
0b11001000110,0.09798359062508033,0.7719213039802317
0b11001000111,0.47447927417056945,0.10707941479983259
0b11001001000,0.7956584862285758,-0.03157709103004709
0b11001001001,0.24875601067981779,0.04413653812631534
0b11001001010,0.5850782348162098,0.10740478525800758
0b11001001011,0.665205979783298,0.053963646433849745
0b11001001100,0.3406189589644202,0.30350425737802705
0b11001001101,0.6588427334202075,0.5182596799718293
0b11001001110,0.6360464614182493,0.43615149475382503
0b11001001111,0.3710820619245714,0.18549152133642086
0b11001010000,0.8752160900794815,0.0382311921902812
0b11001010001,0.5405360487550976,-0.08435764427220115
0b11001010010,0.8340938518312588,0.09794499186859663
0b11001010011,0.15965593272099254,-0.12516437079299664
0b11001010100,0.29339534413761337,0.0614734385917353
0b11001010101,0.15646340195320474,0.3995354920105459
0b11001010110,0.7576083289070354,-0.03170833019290544
0b11001010111,0.5767873827130311,-0.23749180886702018
0b11001011000,0.5654251565419728,0.23011777144544965
0b11001011001,0.05415761068187619,-0.3799771226133441
0b11001011010,0.7896066677849433,-0.08272288615681038
0b11001011011,0.0646647657041236,-0.06738123584844725
0b11001011100,0.28914173972242696,-0.18286817741558373
0b11001011101,0.5219690967773224,0.2983362072351087
0b11001011110,0.508660947123745,0.2069199731874856
0b11001011111,0.9133092451804115,0.1886194543907228
0b11001100000,0.49479414289064005,-0.21695488022855644
0b11001100001,0.4893883633630657,0.1892713584402926
0b11001100010,0.12579733258111092,-0.06589003788999039
0b11001100011,0.40152026893104564,0.10395735703761899
0b11001100100,0.4683503008343175,-0.07479741418250326
0b11001100101,0.2961791173089414,0.1506796994317752
0b11001100110,0.8519906701847143,-0.00686071531932035
0b11001100111,0.5057815628061672,0.12760654574503505
0b11001101000,0.6130873779324922,0.4935701616568874
0b11001101001,0.3685617144191229,-0.40064975640698375
0b11001101010,0.783481824665327,0.23827790441958177
0b11001101011,0.9339501213120397,0.16020632773252544
0b11001101100,0.3430600545300436,-0.197504840314278
0b11001101101,0.3759831828855169,-0.11651900076078286
0b11001101110,0.6134180194154035,-0.32843950278042505
0b11001101111,0.4380620058824992,-0.24180805940923275
0b11001110000,0.30042187369115536,0.6768783470455682
0b11001110001,0.95096409599807,0.038496895369834305
0b11001110010,0.2995967928842669,0.06464825539329233
0b11001110011,0.7801943338322361,0.21995675059375192
0b11001110100,0.7104468051909456,-0.18502079857211653
0b11001110101,0.7920189611878848,0.2461025963244831
0b11001110110,0.03791798343042119,-0.09595081484491041
0b11001110111,0.9661219651539497,-0.3452756860795531
0b11001111000,0.6567585297473287,0.45042215028202165
0b11001111001,0.6986077701778904,-0.25602362026912007
0b11001111010,0.04777363118895994,-0.6184298944296536
0b11001111011,0.4428164748817046,-0.5169397566017124
0b11001111100,0.15440459108699467,-0.2656011503454897
0b11001111101,0.6952909270293213,-0.02449362557872178
0b11001111110,0.4443581540696625,0.2928221279474054
0b11001111111,0.6040247686321972,-0.22629004289934623
0b11010000000,0.6755774686911896,0.05050546911350942
0b11010000001,0.11290542816005378,0.012494755702929922
0b11010000010,0.7568404524499538,-0.06906294801966929
0b11010000011,0.1804864213627,0.11770865874675676
0b11010000100,0.005139128764309109,-0.08019915660163025
0b11010000101,0.9954723400400337,0.3682125296165717
0b11010000110,0.829726451750291,0.040856703006739305
0b11010000111,0.629871911204451,-0.049290159904496124
0b11010001000,0.7140839290311282,0.5378962729516649
0b11010001001,0.48955554024326464,0.1777175114005118
0b11010001010,0.8267973631649268,0.30302243437903736
0b11010001011,0.6493383101220791,0.1765161956316144
0b11010001100,0.3150388971328345,0.03487798714601919
0b11010001101,0.2953817899619554,0.5650403358988181
0b11010001110,0.804032158530912,-0.3894899064756551
0b11010001111,0.2609752189043547,-0.29414255944632584
0b11010010000,0.4189049393470997,0.0027656768921565066
0b11010010001,0.06924793294615172,0.3322283707150746
0b11010010010,0.5844303481530396,0.12040167548240467
0b11010010011,0.09707170664321763,0.7966349272967604
0b11010010100,0.6012095955545746,0.061586777706655924
0b11010010101,0.24189620797131073,-0.17736989908548487
0b11010010110,0.5654763731013017,-0.5999318222899843
0b11010010111,0.14604081693726834,-0.2834308454848557
0b11010011000,0.13266382167819368,0.019060824080891815
0b11010011001,0.7024949316947783,-0.4203450779572333
0b11010011010,0.6722504665961462,0.02384568383008961
0b11010011011,0.29568241255292504,0.1395594250650176
0b11010011100,0.41234761383148055,0.28649417334170213
0b11010011101,0.4554646258107097,-0.166782473050397
0b11010011110,0.15113872774618997,0.2346790023896822
0b11010011111,0.3260364393570333,0.10325955142746195
0b11010100000,0.38476831910025844,0.13475718315822197
0b11010100001,0.08220314981634935,0.4559365359497079
0b11010100010,0.3343463965449557,-0.3198013854177268
0b11010100011,0.9434592107191176,-0.1278977168734831
0b11010100100,0.07949200981982829,-0.6517699837251917
0b11010100101,0.4619465130077708,-0.06749785500348116
0b11010100110,0.1903971593450432,0.4046563935912573
0b11010100111,0.8216519073745967,0.016865938746896153
0b11010101000,0.7480900125723807,0.10752567299027907
0b11010101001,0.5331084600294826,0.1574688251058576
0b11010101010,0.4149609124357543,0.02402789910987391
0b11010101011,0.9777205688489697,-0.5685339260181916
0b11010101100,0.9896142529837423,0.14390060253621378
0b11010101101,0.1461056873022668,0.15848857444694806
0b11010101110,0.05011004328995772,0.023953133334759683
0b11010101111,0.2926693971188504,0.08357037919991933
0b11010110000,0.48567601245413494,-0.1166104370842484
0b11010110001,0.29609118140629764,-0.21202556370940484
0b11010110010,0.22070750538299144,0.11784784246051844
0b11010110011,0.7006470371139211,0.2541439337243492
0b11010110100,0.8720626045066888,-0.08586415430801356
0b11010110101,0.43058844594793133,0.10390113777227152
0b11010110110,0.772262269847947,-0.21528340842864277
0b11010110111,0.977844988471411,-0.3361357713081415
0b11010111000,0.12239311189651969,-0.09757562115567191
0b11010111001,0.26805746979583867,0.29753780559090776
0b11010111010,0.0005154004398694179,0.13928471557730496
0b11010111011,0.9160710415102307,-0.29101906605227823
0b11010111100,0.5270821934806101,0.15541126707757322
0b11010111101,0.5612843074031422,0.12403242848530988
0b11010111110,0.18313824230032627,0.05454424978328832
0b11010111111,0.3129984240932262,-0.2909127115381784
0b11011000000,0.611601976340669,-0.43439736389662137
0b11011000001,0.6452359743581108,-0.05858090440219863
0b11011000010,0.48625944827516976,-0.3250706687681472
0b11011000011,0.7744488255262265,-0.06112695577423234
0b11011000100,0.5081936147494235,-0.6535202165954067
0b11011000101,0.8339228354387334,-0.13035112894545833
0b11011000110,0.9553620143347804,0.12490276891256989
0b11011000111,0.7295429087556766,-0.2849879449321697
0b11011001000,0.29340452406066286,0.21662234931218852
0b11011001001,0.8756122083691661,0.7372715986607059
0b11011001010,0.6674557421665559,0.2777098669204505
0b11011001011,0.21532874398088753,-0.15922421991090982
0b11011001100,0.31559895783067937,-0.21062701332112546
0b11011001101,0.8757467692478113,-0.12798777593508012
0b11011001110,0.6866848607194883,0.19883135179859773
0b11011001111,0.6640396410180242,0.20235964018453023
0b11011010000,0.7089525969919488,-0.1430741894567518
0b11011010001,0.6775138690900976,-0.12899065042704452
0b11011010010,0.805841346532906,-0.05350284598887331
0b11011010011,0.12355677509259078,0.01979204283887809
0b11011010100,0.14414720804364323,0.3659839923889876
0b11011010101,0.29517053529325943,0.38443932193176117
0b11011010110,0.05264501259128784,-0.49130611404006347
0b11011010111,0.2884038641874166,-0.7092933256243962
0b11011011000,0.3633032445433979,-0.037857774657841174
0b11011011001,0.8082858013355784,-0.5609267981556684
0b11011011010,0.6369756990363067,-0.03180726039526575
0b11011011011,0.2428783776511395,0.09979549830192072
0b11011011100,0.2229991198378407,0.5836196527309935
0b11011011101,0.5216180834742703,0.07058648456654901
0b11011011110,0.34603186279022446,0.14717688828922296
0b11011011111,0.9255316249636785,0.4025401208526164
0b11011100000,0.8866006342299712,-0.3779960428071286
0b11011100001,0.6224893345193647,0.1963831565568963
0b11011100010,0.19486148241026768,0.4243121712842737
0b11011100011,0.07962746644535712,0.15772430566835963
0b11011100100,0.022494688050704204,0.08487259201830279
0b11011100101,0.08258370468623233,-0.45369779371837865
0b11011100110,0.060654529441341865,0.07403646857488806
0b11011100111,0.7775736072566617,0.19022526159044265
0b11011101000,0.47566813588831314,0.3044107178503471
0b11011101001,0.4290747367586356,-0.009360920792348454
0b11011101010,0.11770595629148761,-0.12379748991004774
0b11011101011,0.7898392980396002,-0.26914579673010336
0b11011101100,0.9800752671865617,-0.35950224700998545
0b11011101101,0.18555450220294012,-0.058975486052888194
0b11011101110,0.7352700261553201,-0.25988887031576674
0b11011101111,0.5474635418253522,0.0825919769751545
0b11011110000,0.5532981853157605,-0.0007925364678067627
0b11011110001,0.6007580922403138,-0.47359459988224717
0b11011110010,0.8223064442182798,0.002621240669360655
0b11011110011,0.8491341170640367,-0.2915695563797021
0b11011110100,0.3678598871410108,-0.2612349572061628
0b11011110101,0.8307567704615716,0.5161762281121395
0b11011110110,0.2208595941310093,-0.02688003831284769
0b11011110111,0.8037483205264155,-0.04647038469131174
0b11011111000,0.8886752298938174,0.6211683149008366
0b11011111001,0.7488314428300377,0.09570227962159271
0b11011111010,0.6712309337039666,-0.40900603666474905
0b11011111011,0.17122133405945716,-0.1015473848054544
0b11011111100,0.9568939035939741,-0.37725195523766286
0b11011111101,0.9189724492522234,0.12341288018159573
0b11011111110,0.43240529315835885,-0.5886672609897272
0b11011111111,0.5818125895253144,0.05164793842708451
0b11100000000,0.447012115288426,-0.7448001387811466
0b11100000001,0.6103539800821705,0.32077406567856526
0b11100000010,0.5110176427767131,0.2337531452778203
0b11100000011,0.09937797148999128,-0.02905924927700014
0b11100000100,0.2769152608053963,-0.2140421248614018
0b11100000101,0.3270568925906012,0.15140011106624102
0b11100000110,0.8008307701523687,-0.24229197785602463
0b11100000111,0.4558823957438345,-0.31909939828944045
0b11100001000,0.3581188285928245,0.7236832577648661
0b11100001001,0.8301583376659206,-0.09075554935463555
0b11100001010,0.15776084568844218,0.22051177797213276
0b11100001011,0.29578855267904536,0.6889836408596609
0b11100001100,0.7247664529338245,-0.08478911983876254
0b11100001101,0.8924329817738892,0.5239895919052577
0b11100001110,0.28414441954645553,0.03777317480449526
0b11100001111,0.18508617923063875,-0.020800055692575432
0b11100010000,0.8142094331013564,-0.2827086600733741
0b11100010001,0.790933105064071,-0.24673734216143986
0b11100010010,0.4547937711905725,-0.32417318010312063
0b11100010011,0.6045188213536293,0.053509762202501726
0b11100010100,0.6058178655284214,0.10086767383558293
0b11100010101,0.5922718572357923,0.14296183993637349
0b11100010110,0.26023033147578567,0.1819219089217917
0b11100010111,0.4458684237812697,-0.242276895919255
0b11100011000,0.5694063389632981,-0.13135542273888612
0b11100011001,0.9776875799657424,-0.32273615741983447
0b11100011010,0.2021824037054395,-0.5895471794340671
0b11100011011,0.058410645767175695,0.024292430077140374
0b11100011100,0.20692872807801566,-0.086627911637866
0b11100011101,0.23294181557282623,0.02615509967821712
0b11100011110,0.7520688877039653,-0.32431802994244463
0b11100011111,0.6564404568963288,-0.25746296332061447
0b11100100000,0.566948633683495,-0.3752925549352751
0b11100100001,0.9882695197833963,0.003230082521120382
0b11100100010,0.8882344920827274,-0.5124265721601544
0b11100100011,0.2861583589199065,-0.026432903972427667
0b11100100100,0.7406080832504985,0.4616071519694663
0b11100100101,0.46201479212309826,0.10615976892714728
0b11100100110,0.23777807116651917,-0.028147921078078474
0b11100100111,0.7301799334963746,-0.030254462082473146
0b11100101000,0.1258252092308283,0.19103476304628642
0b11100101001,0.2502156652847064,0.6493768401644792
0b11100101010,0.8750538395511347,-0.05367882006011719
0b11100101011,0.36479441407078506,0.2911525464992042
0b11100101100,0.8324190902301031,-0.239152667285999
0b11100101101,0.7386650229099496,0.47675003699603075
0b11100101110,0.524371122136612,0.16985261198833082
0b11100101111,0.8199463407298004,0.20113868346670793
0b11100110000,0.9925560939809712,-0.2807321152656357
0b11100110001,0.5592006931378757,-0.4687410870038633
0b11100110010,0.7609899910663351,-0.5911893157497826
0b11100110011,0.9887893602970543,0.5650920374563638
0b11100110100,0.5592140194327013,-0.22264013366000776
0b11100110101,0.5163949879682765,-0.14113465001737333
0b11100110110,0.9162927406628348,0.4434817557815424
0b11100110111,0.44791113987174913,0.22040003828346907
0b11100111000,0.4814849567009014,0.17480323089994879
0b11100111001,0.3504549681197494,-0.3819107079290017
0b11100111010,0.29792766694405526,0.19398755721044242
0b11100111011,0.24246533240078771,0.10181748233807585
0b11100111100,0.5096238148833331,-0.4008021084117927
0b11100111101,0.2140344826582008,0.36124556970509253
0b11100111110,0.710929161111325,0.3404828208118013
0b11100111111,0.6366110825796312,0.030189690790066306
0b11101000000,0.20545163188957072,-0.4984182844642216
0b11101000001,0.7901228865815597,-0.09712461572243229
0b11101000010,0.02721014878958694,0.586994008073516
0b11101000011,0.057606187845895884,0.1555861229460911
0b11101000100,0.8193515381050965,0.23236318059710706
